CVE ID,CWE NAME,CWE ID,PRODUCT,Publish Date,Vulnerability Type(s)
CVE-2014-1528,CWE-119 - CWE definition,119,Seamonkey,2014-04-30,DoS Exec Code Overflow
CVE-2014-1526,CWE-264 - CWE definition,264,Seamonkey,2014-04-30,Bypass
CVE-2014-1525,CWE-399 - CWE definition,399,Seamonkey,2014-04-30,DoS Exec Code Mem. Corr.
CVE-2014-1524,CWE-119 - CWE definition,119,Seamonkey,2014-04-30,DoS Exec Code Overflow
CVE-2014-1523,CWE-119 - CWE definition,119,Seamonkey,2014-04-30,DoS Overflow
CVE-2014-1522,CWE-119 - CWE definition,119,Seamonkey,2014-04-30,DoS Exec Code Overflow Mem. Corr.
CVE-2014-1519,,,Seamonkey,2014-04-30,DoS Exec Code Mem. Corr.
CVE-2014-1518,,,Seamonkey,2014-04-30,DoS Exec Code Mem. Corr.
CVE-2014-1514,CWE-119 - CWE definition,119,Seamonkey,2014-03-19,DoS Exec Code Overflow
CVE-2014-1513,CWE-119 - CWE definition,119,Seamonkey,2014-03-19,DoS Exec Code Overflow
CVE-2014-1512,CWE-399 - CWE definition,399,Seamonkey,2014-03-19,Exec Code
CVE-2014-1511,CWE-264 - CWE definition,264,Seamonkey,2014-03-19,Bypass
CVE-2014-1510,CWE-94 - CWE definition,94,Seamonkey,2014-03-19,Exec Code
CVE-2014-1509,CWE-119 - CWE definition,119,Seamonkey,2014-03-19,Exec Code Overflow
CVE-2014-1508,CWE-119 - CWE definition,119,Seamonkey,2014-03-19,DoS Overflow Bypass +Info
CVE-2014-1505,CWE-264 - CWE definition,264,Seamonkey,2014-03-19,Bypass +Info
CVE-2014-1504,CWE-264 - CWE definition,264,Seamonkey,2014-03-19,XSS
CVE-2014-1502,CWE-264 - CWE definition,264,Seamonkey,2014-03-19,Bypass
CVE-2014-1500,,,Seamonkey,2014-03-19,DoS
CVE-2014-1499,CWE-264 - CWE definition,264,Seamonkey,2014-03-19,
CVE-2014-1498,CWE-20 - CWE definition,20,Seamonkey,2014-03-19,DoS
CVE-2014-1497,CWE-119 - CWE definition,119,Seamonkey,2014-03-19,DoS Overflow +Info
